kind,domain,source,title,published_at,slug,currencies,id,url,created_at,votes,coin
news,bitcoin.com,"{'title': 'Bitcoin.com', 'region': 'en', 'domain': 'bitcoin.com', 'path': None, 'type': 'feed'}",Bitcoin Price Watch: Bulls Defend $84K as $88K Breakout Looms,2025-04-14 13:15:58+00:00,Bitcoin-Price-Watch-Bulls-Defend-84K-as-88K-Breakout-Looms,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",21071086,https://cryptopanic.com/news/21071086/Bitcoin-Price-Watch-Bulls-Defend-84K-as-88K-Breakout-Looms?mtm_campaign=API-OFA,2025-04-14T13:15:58Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",bitcoin
news,cryptopotato.com,"{'title': 'Feed - Cryptopotato.Com', 'region': 'en', 'domain': 'cryptopotato.com', 'path': None, 'type': 'feed'}",Ripple Price Analysis: XRP’s Outlook Following Rebound at $1.70,2025-04-14 13:12:19+00:00,Ripple-Price-Analysis-XRPs-Outlook-Following-Rebound-at-170,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}, {'code': 'XRP', 'title': 'XRP', 'slug': 'ripple', 'url': 'https://cryptopanic.com/news/ripple/'}]",21070790,https://cryptopanic.com/news/21070790/Ripple-Price-Analysis-XRPs-Outlook-Following-Rebound-at-170?mtm_campaign=API-OFA,2025-04-14T13:12:19Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",bitcoin
news,coingape.com,"{'title': 'CoinGape', 'region': 'en', 'domain': 'coingape.com', 'path': None, 'type': 'feed'}",Ethereum Smart Contracts: OpenZeppelin Announces New Tools and Upgrades to Enhance Security,2025-04-14 13:10:06+00:00,Ethereum-Smart-Contracts-OpenZeppelin-Announces-New-Tools-and-Upgrades-to-Enhance-Security,"[{'code': 'ETH', 'title': 'Ethereum', 'slug': 'ethereum', 'url': 'https://cryptopanic.com/news/ethereum/'}]",21070705,https://cryptopanic.com/news/21070705/Ethereum-Smart-Contracts-OpenZeppelin-Announces-New-Tools-and-Upgrades-to-Enhance-Security?mtm_campaign=API-OFA,2025-04-14T13:10:06Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",bitcoin
news,crypto-economy.com,"{'title': 'Crypto Economy', 'region': 'en', 'domain': 'crypto-economy.com', 'path': None, 'type': 'feed'}",Crypto Investment Products Suffer Major Hit as Outflows Surge Past $7B,2025-04-14 13:06:44+00:00,Crypto-Investment-Products-Suffer-Major-Hit-as-Outflows-Surge-Past-7B,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}, {'code': 'XRP', 'title': 'XRP', 'slug': 'ripple', 'url': 'https://cryptopanic.com/news/ripple/'}, {'code': 'AVAX', 'title': 'Avalanche', 'slug': 'avalanche-2', 'url': 'https://cryptopanic.com/news/avalanche-2/'}, {'code': 'ONDO', 'title': 'Ondo', 'slug': 'ondo-finance', 'url': 'https://cryptopanic.com/news/ondo-finance/'}, {'code': 'ALGO', 'title': 'Algorand', 'slug': 'algorand', 'url': 'https://cryptopanic.com/news/algorand/'}]",21070707,https://cryptopanic.com/news/21070707/Crypto-Investment-Products-Suffer-Major-Hit-as-Outflows-Surge-Past-7B?mtm_campaign=API-OFA,2025-04-14T13:06:44Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",bitcoin
news,cryptopotato.com,"{'title': 'Feed - Cryptopotato.Com', 'region': 'en', 'domain': 'cryptopotato.com', 'path': None, 'type': 'feed'}",XRP and DOGE Next Price Targets Revealed by Analysts,2025-04-14 13:05:19+00:00,XRP-and-DOGE-Next-Price-Targets-Revealed-by-Analysts,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}, {'code': 'XRP', 'title': 'XRP', 'slug': 'ripple', 'url': 'https://cryptopanic.com/news/ripple/'}, {'code': 'DOGE', 'title': 'Dogecoin', 'slug': 'dogecoin', 'url': 'https://cryptopanic.com/news/dogecoin/'}]",21070610,https://cryptopanic.com/news/21070610/XRP-and-DOGE-Next-Price-Targets-Revealed-by-Analysts?mtm_campaign=API-OFA,2025-04-14T13:05:19Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",bitcoin
media,youtube.com,"{'title': 'Simply Bitcoin', 'region': 'en', 'domain': 'youtube.com', 'path': None, 'type': 'media'}",Trump's Trade War: Yuan Collapse & Bitcoin's Rise!,2025-04-14 13:01:42+00:00,Trumps-Trade-War-Yuan-Collapse-Bitcoins-Rise,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",21070363,https://cryptopanic.com/news/21070363/Trumps-Trade-War-Yuan-Collapse-Bitcoins-Rise?mtm_campaign=API-OFA,2025-04-14T13:01:42Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",bitcoin
news,cryptodaily.co.uk,"{'title': 'CryptoDaily', 'region': 'en', 'domain': 'cryptodaily.co.uk', 'path': None, 'type': 'feed'}","Ethereum Floats Above $1600, Coldware Strengthens It's Ecosystem, Whales Buy Before Bull Run",2025-04-14 13:01:20+00:00,Ethereum-Floats-Above-1600-Coldware-Strengthens-Its-Ecosystem-Whales-Buy-Before-Bull-Run,"[{'code': 'ETH', 'title': 'Ethereum', 'slug': 'ethereum', 'url': 'https://cryptopanic.com/news/ethereum/'}]",21070355,https://cryptopanic.com/news/21070355/Ethereum-Floats-Above-1600-Coldware-Strengthens-Its-Ecosystem-Whales-Buy-Before-Bull-Run?mtm_campaign=API-OFA,2025-04-14T13:01:20Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",bitcoin
news,newsbtc.com,"{'title': 'NewsBTC', 'region': 'en', 'domain': 'newsbtc.com', 'path': None, 'type': 'feed'}","Bitcoin Lags Gold As Wall Street Doubts Persist, Claims Expert",2025-04-14 13:00:50+00:00,Bitcoin-Lags-Gold-As-Wall-Street-Doubts-Persist-Claims-Expert,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",21070360,https://cryptopanic.com/news/21070360/Bitcoin-Lags-Gold-As-Wall-Street-Doubts-Persist-Claims-Expert?mtm_campaign=API-OFA,2025-04-14T13:00:50Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",bitcoin
media,youtube.com,"{'title': 'BTC Sessions', 'region': 'en', 'domain': 'youtube.com', 'path': None, 'type': 'media'}",MicroStrategy’s $900 Trillion Bitcoin Endgame (No One Saw This Coming),2025-04-14 13:00:49+00:00,MicroStrategys-900-Trillion-Bitcoin-Endgame-No-One-Saw-This-Coming,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",21070703,https://cryptopanic.com/news/21070703/MicroStrategys-900-Trillion-Bitcoin-Endgame-No-One-Saw-This-Coming?mtm_campaign=API-OFA,2025-04-14T13:00:49Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",bitcoin
news,thedefiant.io,"{'title': 'DeFi News', 'region': 'en', 'domain': 'thedefiant.io', 'path': None, 'type': 'feed'}","MicroStrategy Acquires 3,459 Bitcoins for $285.8 Million, Total Holdings Reach 531,644 BTC",2025-04-14 13:00:40+00:00,MicroStrategy-Acquires-3459-Bitcoins-for-2858-Million-Total-Holdings-Reach-531644-BTC,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",21070140,https://cryptopanic.com/news/21070140/MicroStrategy-Acquires-3459-Bitcoins-for-2858-Million-Total-Holdings-Reach-531644-BTC?mtm_campaign=API-OFA,2025-04-14T13:00:40Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",bitcoin
news,zycrypto.com,"{'title': 'ZyCrypto', 'region': 'en', 'domain': 'zycrypto.com', 'path': None, 'type': 'feed'}",Vitalik Buterin Says “Good Social Philosophy” is Needed for the Upper Layers of Ethereum,2025-04-14 14:07:43+00:00,Vitalik-Buterin-Says-Good-Social-Philosophy-is-Needed-for-the-Upper-Layers-of-Ethereum,"[{'code': 'ETH', 'title': 'Ethereum', 'slug': 'ethereum', 'url': 'https://cryptopanic.com/news/ethereum/'}]",21072124,https://cryptopanic.com/news/21072124/Vitalik-Buterin-Says-Good-Social-Philosophy-is-Needed-for-the-Upper-Layers-of-Ethereum?mtm_campaign=API-OFA,2025-04-14T14:07:43Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",ethereum
news,cryptopolitan.com,"{'title': 'Feed - Cryptopolitan.Com', 'region': 'en', 'domain': 'cryptopolitan.com', 'path': None, 'type': 'feed'}","Strategy acquires 3,459 BTC in widely anticipated purchase",2025-04-14 14:04:10+00:00,Strategy-acquires-3459-BTC-in-widely-anticipated-purchase,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",21072114,https://cryptopanic.com/news/21072114/Strategy-acquires-3459-BTC-in-widely-anticipated-purchase?mtm_campaign=API-OFA,2025-04-14T14:04:10Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",ethereum
news,ambcrypto.com,"{'title': 'AMBCrypto', 'region': 'en', 'domain': 'ambcrypto.com', 'path': None, 'type': 'feed'}",Bitcoin whale activity drops by $3B – What next for BTC’s recovery,2025-04-14 14:00:26+00:00,Bitcoin-whale-activity-drops-by-3B-What-next-for-BTCs-recovery,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}, {'code': '$1', 'title': 'just buy $1 worth of this coin', 'slug': 'just-buy-1-worth-of-this-coin', 'url': 'https://cryptopanic.com/news/just-buy-1-worth-of-this-coin/'}]",21071725,https://cryptopanic.com/news/21071725/Bitcoin-whale-activity-drops-by-3B-What-next-for-BTCs-recovery?mtm_campaign=API-OFA,2025-04-14T14:00:26Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",ethereum
news,zycrypto.com,"{'title': 'ZyCrypto', 'region': 'en', 'domain': 'zycrypto.com', 'path': None, 'type': 'feed'}",Metaplanet Boosts Bitcoin Bet With Additional $26 Million Purchase Amid Macroeconomic Turmoil,2025-04-14 13:56:17+00:00,Metaplanet-Boosts-Bitcoin-Bet-With-Additional-26-Million-Purchase-Amid-Macroeconomic-Turmoil,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",21071530,https://cryptopanic.com/news/21071530/Metaplanet-Boosts-Bitcoin-Bet-With-Additional-26-Million-Purchase-Amid-Macroeconomic-Turmoil?mtm_campaign=API-OFA,2025-04-14T13:56:17Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",ethereum
news,atlas21.com,"{'title': 'Atlas21', 'region': 'en', 'domain': 'atlas21.com', 'path': None, 'type': 'feed'}",Mining: Tether directs its hashrate to Ocean,2025-04-14 13:47:23+00:00,Mining-Tether-directs-its-hashrate-to-Ocean,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}, {'code': 'USDT', 'title': 'Tether', 'slug': 'tether', 'url': 'https://cryptopanic.com/news/tether/'}]",21071463,https://cryptopanic.com/news/21071463/Mining-Tether-directs-its-hashrate-to-Ocean?mtm_campaign=API-OFA,2025-04-14T13:47:23Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",ethereum
news,cointelegraph.com,"{'title': 'CoinTelegraph', 'region': 'en', 'domain': 'cointelegraph.com', 'path': None, 'type': 'feed'}",Ethereum co-founder Vitalik Buterin: ‘privacy is freedom’,2025-04-14 13:43:08+00:00,Ethereum-co-founder-Vitalik-Buterin-privacy-is-freedom,"[{'code': 'ETH', 'title': 'Ethereum', 'slug': 'ethereum', 'url': 'https://cryptopanic.com/news/ethereum/'}]",21071479,https://cryptopanic.com/news/21071479/Ethereum-co-founder-Vitalik-Buterin-privacy-is-freedom?mtm_campaign=API-OFA,2025-04-14T13:43:08Z,"{'negative': 1, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 1, 'lol': 1, 'toxic': 0, 'saved': 0, 'comments': 0}",ethereum
news,coinpedia.org,"{'title': 'coinpedia', 'region': 'en', 'domain': 'coinpedia.org', 'path': None, 'type': 'feed'}",Swedish MP Calls for Review of National Bitcoin Reserve,2025-04-14 13:32:39+00:00,Swedish-MP-Calls-for-Review-of-National-Bitcoin-Reserve,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",21071364,https://cryptopanic.com/news/21071364/Swedish-MP-Calls-for-Review-of-National-Bitcoin-Reserve?mtm_campaign=API-OFA,2025-04-14T13:32:39Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",ethereum
news,thedefiant.io,"{'title': 'DeFi News', 'region': 'en', 'domain': 'thedefiant.io', 'path': None, 'type': 'feed'}","Babylon Genesis Launches Multichain Bitcoin Staking with Over 57,000 BTC Staked and $4 Billion TVL",2025-04-14 13:30:40+00:00,Babylon-Genesis-Launches-Multichain-Bitcoin-Staking-with-Over-57000-BTC-Staked-and-4-Billion-TVL,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",21071312,https://cryptopanic.com/news/21071312/Babylon-Genesis-Launches-Multichain-Bitcoin-Staking-with-Over-57000-BTC-Staked-and-4-Billion-TVL?mtm_campaign=API-OFA,2025-04-14T13:30:40Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",ethereum
news,cryptoslate.com,"{'title': 'CryptoSlate', 'region': 'en', 'domain': 'cryptoslate.com', 'path': None, 'type': 'feed'}","Investors pull $795 million from crypto ETPs, XRP continues to buck trend with inflows",2025-04-14 13:24:42+00:00,Investors-pull-795-million-from-crypto-ETPs-XRP-continues-to-buck-trend-with-inflows,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}, {'code': 'ETH', 'title': 'Ethereum', 'slug': 'ethereum', 'url': 'https://cryptopanic.com/news/ethereum/'}, {'code': 'XRP', 'title': 'XRP', 'slug': 'ripple', 'url': 'https://cryptopanic.com/news/ripple/'}]",21071299,https://cryptopanic.com/news/21071299/Investors-pull-795-million-from-crypto-ETPs-XRP-continues-to-buck-trend-with-inflows?mtm_campaign=API-OFA,2025-04-14T13:24:42Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",ethereum
news,u.today,"{'title': 'U.Today', 'region': 'en', 'domain': 'u.today', 'path': None, 'type': 'feed'}","$9,000,000,000 in Bitcoin (BTC): Saylor's Strategy Is Working",2025-04-14 13:20:00+00:00,9000000000-in-Bitcoin-BTC-Saylors-Strategy-Is-Working,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",21071153,https://cryptopanic.com/news/21071153/9000000000-in-Bitcoin-BTC-Saylors-Strategy-Is-Working?mtm_campaign=API-OFA,2025-04-14T13:20:00Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",ethereum
news,bitcoin.com,"{'title': 'Bitcoin.com', 'region': 'en', 'domain': 'bitcoin.com', 'path': None, 'type': 'feed'}",Bitcoin Price Watch: Bulls Defend $84K as $88K Breakout Looms,2025-04-14 13:15:58+00:00,Bitcoin-Price-Watch-Bulls-Defend-84K-as-88K-Breakout-Looms,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}]",21071086,https://cryptopanic.com/news/21071086/Bitcoin-Price-Watch-Bulls-Defend-84K-as-88K-Breakout-Looms?mtm_campaign=API-OFA,2025-04-14T13:15:58Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",ethereum
news,cryptopotato.com,"{'title': 'Feed - Cryptopotato.Com', 'region': 'en', 'domain': 'cryptopotato.com', 'path': None, 'type': 'feed'}",Ripple Price Analysis: XRP’s Outlook Following Rebound at $1.70,2025-04-14 13:12:19+00:00,Ripple-Price-Analysis-XRPs-Outlook-Following-Rebound-at-170,"[{'code': 'BTC', 'title': 'Bitcoin', 'slug': 'bitcoin', 'url': 'https://cryptopanic.com/news/bitcoin/'}, {'code': 'XRP', 'title': 'XRP', 'slug': 'ripple', 'url': 'https://cryptopanic.com/news/ripple/'}]",21070790,https://cryptopanic.com/news/21070790/Ripple-Price-Analysis-XRPs-Outlook-Following-Rebound-at-170?mtm_campaign=API-OFA,2025-04-14T13:12:19Z,"{'negative': 0, 'positive': 0, 'important': 0, 'liked': 0, 'disliked': 0, 'lol': 0, 'toxic': 0, 'saved': 0, 'comments': 0}",ethereum
